"papp","at"
"324.7307692307692","2024-02-25 22:32:00+00"
"330.7692307692308","2024-02-25 22:33:00+00"
"324.53846153846155","2024-02-25 22:34:00+00"
"323.0769230769231","2024-02-25 22:35:00+00"
"324.84615384615387","2024-02-25 22:36:00+00"
"326.84615384615387","2024-02-25 22:37:00+00"
"336.2307692307692","2024-02-25 22:38:00+00"
"344.38461538461536","2024-02-25 22:39:00+00"
"334.4230769230769","2024-02-25 22:40:00+00"
"333.03846153846155","2024-02-25 22:41:00+00"
"340.6923076923077","2024-02-25 22:42:00+00"
"340.03846153846155","2024-02-25 22:43:00+00"
"332.3076923076923","2024-02-25 22:44:00+00"
"331.04","2024-02-25 22:45:00+00"
"331.9259259259259","2024-02-25 22:46:00+00"
"328.15384615384613","2024-02-25 22:47:00+00"
"325.11538461538464","2024-02-25 22:48:00+00"
"333.65384615384613","2024-02-25 22:49:00+00"
"333.03846153846155","2024-02-25 22:50:00+00"
"333.96153846153845","2024-02-25 22:51:00+00"
"329.1923076923077","2024-02-25 22:52:00+00"
"323.46153846153845","2024-02-25 22:53:00+00"
"334.0769230769231","2024-02-25 22:54:00+00"
"323.8888888888889","2024-02-25 22:55:00+00"
"335.5","2024-02-25 22:56:00+00"
"341.7692307692308","2024-02-25 22:57:00+00"
"343.9230769230769","2024-02-25 22:58:00+00"
"344.96","2024-02-25 22:59:00+00"
"333.9230769230769","2024-02-25 23:00:00+00"
"343.15384615384613","2024-02-25 23:01:00+00"
"340.3076923076923","2024-02-25 23:02:00+00"
"339.03846153846155","2024-02-25 23:03:00+00"
"332.28","2024-02-25 23:04:00+00"
"322.7692307692308","2024-02-25 23:05:00+00"
"327.53846153846155","2024-02-25 23:06:00+00"
"324.3076923076923","2024-02-25 23:07:00+00"
"330.46153846153845","2024-02-25 23:08:00+00"
"331","2024-02-25 23:09:00+00"
"330.0769230769231","2024-02-25 23:10:00+00"
"328.15384615384613","2024-02-25 23:11:00+00"
"315.962962962963","2024-02-25 23:12:00+00"
"329.4230769230769","2024-02-25 23:13:00+00"
"321.34615384615387","2024-02-25 23:14:00+00"
"327.7307692307692","2024-02-25 23:15:00+00"
"331.84615384615387","2024-02-25 23:16:00+00"
"321.84615384615387","2024-02-25 23:17:00+00"
"343.15384615384613","2024-02-25 23:18:00+00"
"337.5925925925926","2024-02-25 23:19:00+00"
"342.7692307692308","2024-02-25 23:20:00+00"
"350.6923076923077","2024-02-25 23:21:00+00"
"330.84","2024-02-25 23:22:00+00"
"332.7692307692308","2024-02-25 23:23:00+00"
"324.6923076923077","2024-02-25 23:24:00+00"
"324.9230769230769","2024-02-25 23:25:00+00"
"334.2307692307692","2024-02-25 23:26:00+00"
"326.6923076923077","2024-02-25 23:27:00+00"
"335.2307692307692","2024-02-25 23:28:00+00"
"324.46153846153845","2024-02-25 23:29:00+00"
"318.2307692307692","2024-02-25 23:30:00+00"
"328.15384615384613","2024-02-25 23:31:00+00"
"329","2024-02-25 23:32:00+00"
"337.3333333333333","2024-02-25 23:33:00+00"
"330.3076923076923","2024-02-25 23:34:00+00"
"332.88461538461536","2024-02-25 23:35:00+00"
"342.61538461538464","2024-02-25 23:36:00+00"
"342.03846153846155","2024-02-25 23:37:00+00"
"347.53846153846155","2024-02-25 23:38:00+00"
"344.3076923076923","2024-02-25 23:39:00+00"
"346.7692307692308","2024-02-25 23:40:00+00"
"337.7692307692308","2024-02-25 23:41:00+00"
"330.53846153846155","2024-02-25 23:42:00+00"
"329.0769230769231","2024-02-25 23:43:00+00"
"333.61538461538464","2024-02-25 23:44:00+00"
"327.53846153846155","2024-02-25 23:45:00+00"
"329.7692307692308","2024-02-25 23:46:00+00"
"330.96153846153845","2024-02-25 23:47:00+00"
"325.2307692307692","2024-02-25 23:48:00+00"
"327.88461538461536","2024-02-25 23:49:00+00"
"336.65384615384613","2024-02-25 23:50:00+00"
"325.46153846153845","2024-02-25 23:51:00+00"
"338.46153846153845","2024-02-25 23:52:00+00"
"320.7307692307692","2024-02-25 23:53:00+00"
"323.84615384615387","2024-02-25 23:54:00+00"
"327.84615384615387","2024-02-25 23:55:00+00"
"335.6923076923077","2024-02-25 23:56:00+00"
"348.5","2024-02-25 23:57:00+00"
"337","2024-02-25 23:58:00+00"
"344.3076923076923","2024-02-25 23:59:00+00"
"336.6666666666667","2024-02-26 00:00:00+00"
"321.5769230769231","2024-02-26 00:01:00+00"
"332.53846153846155","2024-02-26 00:02:00+00"
"330.11538461538464","2024-02-26 00:03:00+00"
"333.84615384615387","2024-02-26 00:04:00+00"
"322.46153846153845","2024-02-26 00:05:00+00"
"322","2024-02-26 00:06:00+00"
"326.61538461538464","2024-02-26 00:07:00+00"
"330.6923076923077","2024-02-26 00:08:00+00"
"330.0769230769231","2024-02-26 00:09:00+00"
"327.2307692307692","2024-02-26 00:10:00+00"
"327.9230769230769","2024-02-26 00:11:00+00"
"322.46153846153845","2024-02-26 00:12:00+00"
"328.7307692307692","2024-02-26 00:13:00+00"
"337.3076923076923","2024-02-26 00:14:00+00"
"340.7692307692308","2024-02-26 00:15:00+00"
"344.6923076923077","2024-02-26 00:16:00+00"
"335.7692307692308","2024-02-26 00:17:00+00"
"343.3333333333333","2024-02-26 00:18:00+00"
"335.34615384615387","2024-02-26 00:19:00+00"
"337.88461538461536","2024-02-26 00:20:00+00"
"330.61538461538464","2024-02-26 00:21:00+00"
"325.38461538461536","2024-02-26 00:22:00+00"
"328.6923076923077","2024-02-26 00:23:00+00"
"321.61538461538464","2024-02-26 00:24:00+00"
"322.84615384615387","2024-02-26 00:25:00+00"
"331.3076923076923","2024-02-26 00:26:00+00"
"323.6923076923077","2024-02-26 00:27:00+00"
"330.38461538461536","2024-02-26 00:28:00+00"
"325.46153846153845","2024-02-26 00:29:00+00"
"323.15384615384613","2024-02-26 00:30:00+00"
"329.46153846153845","2024-02-26 00:31:00+00"
"322.61538461538464","2024-02-26 00:32:00+00"
"337.38461538461536","2024-02-26 00:33:00+00"
"338","2024-02-26 00:34:00+00"
"334.15384615384613","2024-02-26 00:35:00+00"
"342.65384615384613","2024-02-26 00:36:00+00"
"329.15384615384613","2024-02-26 00:37:00+00"
"348.3703703703704","2024-02-26 00:38:00+00"
"327.88461538461536","2024-02-26 00:39:00+00"
"323.15384615384613","2024-02-26 00:40:00+00"
"328.7692307692308","2024-02-26 00:41:00+00"
"320.34615384615387","2024-02-26 00:42:00+00"
"329.2307692307692","2024-02-26 00:43:00+00"
"332.7692307692308","2024-02-26 00:44:00+00"
"330.2307692307692","2024-02-26 00:45:00+00"
"330.9230769230769","2024-02-26 00:46:00+00"
"327.3076923076923","2024-02-26 00:47:00+00"
"327.9230769230769","2024-02-26 00:48:00+00"
"324.3076923076923","2024-02-26 00:49:00+00"
"329.53846153846155","2024-02-26 00:50:00+00"
"337.38461538461536","2024-02-26 00:51:00+00"
"331.53846153846155","2024-02-26 00:52:00+00"
"338.38461538461536","2024-02-26 00:53:00+00"
"339.9230769230769","2024-02-26 00:54:00+00"
"334.44444444444446","2024-02-26 00:55:00+00"
"350.34615384615387","2024-02-26 00:56:00+00"
"342.34615384615387","2024-02-26 00:57:00+00"
"342.96153846153845","2024-02-26 00:58:00+00"
"333.38461538461536","2024-02-26 00:59:00+00"
"322.4230769230769","2024-02-26 01:00:00+00"
"329.6923076923077","2024-02-26 01:01:00+00"
"331.9230769230769","2024-02-26 01:02:00+00"
"332.96153846153845","2024-02-26 01:03:00+00"
"326.53846153846155","2024-02-26 01:04:00+00"
"324.15384615384613","2024-02-26 01:05:00+00"
"318.46153846153845","2024-02-26 01:06:00+00"
"322.61538461538464","2024-02-26 01:07:00+00"
"335","2024-02-26 01:08:00+00"
"323.0769230769231","2024-02-26 01:09:00+00"
"329.38461538461536","2024-02-26 01:10:00+00"
"325.3703703703704","2024-02-26 01:11:00+00"
"335.5769230769231","2024-02-26 01:12:00+00"
"343.68","2024-02-26 01:13:00+00"
"338.46153846153845","2024-02-26 01:14:00+00"
"338.9230769230769","2024-02-26 01:15:00+00"
"345.48148148148147","2024-02-26 01:16:00+00"
"334.46153846153845","2024-02-26 01:17:00+00"
"332.0769230769231","2024-02-26 01:18:00+00"
"320.46153846153845","2024-02-26 01:19:00+00"
"330.5769230769231","2024-02-26 01:20:00+00"
"332.84615384615387","2024-02-26 01:21:00+00"
"321.9230769230769","2024-02-26 01:22:00+00"
"330.2307692307692","2024-02-26 01:23:00+00"
"320.84615384615387","2024-02-26 01:24:00+00"
"325.55555555555554","2024-02-26 01:25:00+00"
"332.7307692307692","2024-02-26 01:26:00+00"
"324.34615384615387","2024-02-26 01:27:00+00"
"337.46153846153845","2024-02-26 01:28:00+00"
"321.68","2024-02-26 01:29:00+00"
"329.3076923076923","2024-02-26 01:30:00+00"
"331.84615384615387","2024-02-26 01:31:00+00"
"323.6923076923077","2024-02-26 01:32:00+00"
"351.61538461538464","2024-02-26 01:33:00+00"
"337.38461538461536","2024-02-26 01:34:00+00"
"332.3076923076923","2024-02-26 01:35:00+00"
"341.2307692307692","2024-02-26 01:36:00+00"
"333.6923076923077","2024-02-26 01:37:00+00"
"340.38461538461536","2024-02-26 01:38:00+00"
"334.53846153846155","2024-02-26 01:39:00+00"
"322.9230769230769","2024-02-26 01:40:00+00"
"329.38461538461536","2024-02-26 01:41:00+00"
"318.9230769230769","2024-02-26 01:42:00+00"
"330","2024-02-26 01:43:00+00"
"331","2024-02-26 01:44:00+00"
"328.2307692307692","2024-02-26 01:45:00+00"
"334.44","2024-02-26 01:46:00+00"
"321.1111111111111","2024-02-26 01:47:00+00"
"324.8076923076923","2024-02-26 01:48:00+00"
"322.12","2024-02-26 01:49:00+00"
"328.46153846153845","2024-02-26 01:50:00+00"
"342.84615384615387","2024-02-26 01:51:00+00"
"338.46153846153845","2024-02-26 01:52:00+00"
"335.2307692307692","2024-02-26 01:53:00+00"
"330.38461538461536","2024-02-26 01:54:00+00"
"335.53846153846155","2024-02-26 01:55:00+00"
"338.7692307692308","2024-02-26 01:56:00+00"
"330.34615384615387","2024-02-26 01:57:00+00"
"331.9230769230769","2024-02-26 01:58:00+00"
"319.5","2024-02-26 01:59:00+00"
"321.88461538461536","2024-02-26 02:00:00+00"
"326.61538461538464","2024-02-26 02:01:00+00"
"320.53846153846155","2024-02-26 02:02:00+00"
"334.7692307692308","2024-02-26 02:03:00+00"
"326.7692307692308","2024-02-26 02:04:00+00"
"323.11538461538464","2024-02-26 02:05:00+00"
"322.0769230769231","2024-02-26 02:06:00+00"
"323.85185185185185","2024-02-26 02:07:00+00"
"326.88461538461536","2024-02-26 02:08:00+00"
"324.11538461538464","2024-02-26 02:09:00+00"
"331.6923076923077","2024-02-26 02:10:00+00"
"332.96153846153845","2024-02-26 02:11:00+00"
"418.5769230769231","2024-02-26 02:12:00+00"
"422","2024-02-26 02:13:00+00"
"413.34615384615387","2024-02-26 02:14:00+00"
"420.6923076923077","2024-02-26 02:15:00+00"
"405.64","2024-02-26 02:16:00+00"
"394.84615384615387","2024-02-26 02:17:00+00"
"400.46153846153845","2024-02-26 02:18:00+00"
"397.3076923076923","2024-02-26 02:19:00+00"
"403.46153846153845","2024-02-26 02:20:00+00"
"395.6666666666667","2024-02-26 02:21:00+00"
"336.34615384615387","2024-02-26 02:22:00+00"
"323.4230769230769","2024-02-26 02:23:00+00"
"324.9230769230769","2024-02-26 02:24:00+00"
"328.84615384615387","2024-02-26 02:25:00+00"
"324.1923076923077","2024-02-26 02:26:00+00"
"339.38461538461536","2024-02-26 02:27:00+00"
"327.5","2024-02-26 02:28:00+00"
"324.11538461538464","2024-02-26 02:29:00+00"
"325.9230769230769","2024-02-26 02:30:00+00"
"341.38461538461536","2024-02-26 02:31:00+00"
"344.88461538461536","2024-02-26 02:32:00+00"
"340.1923076923077","2024-02-26 02:33:00+00"
"452.61538461538464","2024-02-26 02:34:00+00"
"462.9230769230769","2024-02-26 02:35:00+00"
"465.7692307692308","2024-02-26 02:36:00+00"
"459.2692307692308","2024-02-26 02:37:00+00"
"457.0769230769231","2024-02-26 02:38:00+00"
"467.5769230769231","2024-02-26 02:39:00+00"
"458.38461538461536","2024-02-26 02:40:00+00"
"451.2692307692308","2024-02-26 02:41:00+00"
"459.65384615384613","2024-02-26 02:42:00+00"
"457.11538461538464","2024-02-26 02:43:00+00"
"467.15384615384613","2024-02-26 02:44:00+00"
"461.51851851851853","2024-02-26 02:45:00+00"
"469.64","2024-02-26 02:46:00+00"
"456.15384615384613","2024-02-26 02:47:00+00"
"464.2307692307692","2024-02-26 02:48:00+00"
"467.7692307692308","2024-02-26 02:49:00+00"
"460.61538461538464","2024-02-26 02:50:00+00"
"474.7692307692308","2024-02-26 02:51:00+00"
"468.5925925925926","2024-02-26 02:52:00+00"
"467.04","2024-02-26 02:53:00+00"
"456.84615384615387","2024-02-26 02:54:00+00"
"460.61538461538464","2024-02-26 02:55:00+00"
"463.7692307692308","2024-02-26 02:56:00+00"
"463.0769230769231","2024-02-26 02:57:00+00"
"464.84615384615387","2024-02-26 02:58:00+00"
"450.2307692307692","2024-02-26 02:59:00+00"
"460.0769230769231","2024-02-26 03:00:00+00"
"470.61538461538464","2024-02-26 03:01:00+00"
"468.12","2024-02-26 03:02:00+00"
"470.77777777777777","2024-02-26 03:03:00+00"
"471","2024-02-26 03:04:00+00"
"456.5769230769231","2024-02-26 03:05:00+00"
"459.84615384615387","2024-02-26 03:06:00+00"
"459.03846153846155","2024-02-26 03:07:00+00"
"476.3076923076923","2024-02-26 03:08:00+00"
"468.6923076923077","2024-02-26 03:09:00+00"
"465.2307692307692","2024-02-26 03:10:00+00"
"470.53846153846155","2024-02-26 03:11:00+00"
"459.9230769230769","2024-02-26 03:12:00+00"
"467.3076923076923","2024-02-26 03:13:00+00"
"465.2307692307692","2024-02-26 03:14:00+00"
"461.3076923076923","2024-02-26 03:15:00+00"
"470.2307692307692","2024-02-26 03:16:00+00"
"452.53846153846155","2024-02-26 03:17:00+00"
"457.46153846153845","2024-02-26 03:18:00+00"
"475.53846153846155","2024-02-26 03:19:00+00"
"466.84615384615387","2024-02-26 03:20:00+00"
"470.61538461538464","2024-02-26 03:21:00+00"
"458.0769230769231","2024-02-26 03:22:00+00"
"474.53846153846155","2024-02-26 03:23:00+00"
"464.9230769230769","2024-02-26 03:24:00+00"
"461.2307692307692","2024-02-26 03:25:00+00"
"474.84615384615387","2024-02-26 03:26:00+00"
"469.53846153846155","2024-02-26 03:27:00+00"
"480.0769230769231","2024-02-26 03:28:00+00"
"477.3076923076923","2024-02-26 03:29:00+00"
"464.962962962963","2024-02-26 03:30:00+00"
"467.84615384615387","2024-02-26 03:31:00+00"
"480.5","2024-02-26 03:32:00+00"
"484.84615384615387","2024-02-26 03:33:00+00"
"467.46153846153845","2024-02-26 03:34:00+00"
"471.53846153846155","2024-02-26 03:35:00+00"
"473.84615384615387","2024-02-26 03:36:00+00"
"476.7692307692308","2024-02-26 03:37:00+00"
"486.61538461538464","2024-02-26 03:38:00+00"
"457.1923076923077","2024-02-26 03:39:00+00"
"453.11538461538464","2024-02-26 03:40:00+00"
"458.7692307692308","2024-02-26 03:41:00+00"
"459","2024-02-26 03:42:00+00"
"463.8076923076923","2024-02-26 03:43:00+00"
"474.56","2024-02-26 03:44:00+00"
"476.84615384615387","2024-02-26 03:45:00+00"
"468.6923076923077","2024-02-26 03:46:00+00"
"481.84615384615387","2024-02-26 03:47:00+00"
"471","2024-02-26 03:48:00+00"
"481.1111111111111","2024-02-26 03:49:00+00"
"491.61538461538464","2024-02-26 03:50:00+00"
"501.61538461538464","2024-02-26 03:51:00+00"
"527.9615384615385","2024-02-26 03:52:00+00"
"510.7307692307692","2024-02-26 03:53:00+00"
"502.3076923076923","2024-02-26 03:54:00+00"
"519.3076923076923","2024-02-26 03:55:00+00"
"516.3076923076923","2024-02-26 03:56:00+00"
"539.0769230769231","2024-02-26 03:57:00+00"
"533.6153846153846","2024-02-26 03:58:00+00"
"522.8461538461538","2024-02-26 03:59:00+00"
"536.7692307692307","2024-02-26 04:00:00+00"
"536.1538461538462","2024-02-26 04:01:00+00"
"545.2307692307693","2024-02-26 04:02:00+00"
"572.7692307692307","2024-02-26 04:03:00+00"
"574.0384615384615","2024-02-26 04:04:00+00"
"574.9615384615385","2024-02-26 04:05:00+00"
"594.2307692307693","2024-02-26 04:06:00+00"
"607.5","2024-02-26 04:07:00+00"
"612.8076923076923","2024-02-26 04:08:00+00"
"626.4615384615385","2024-02-26 04:09:00+00"
"638.0769230769231","2024-02-26 04:10:00+00"
"626.0769230769231","2024-02-26 04:11:00+00"
"638.8461538461538","2024-02-26 04:12:00+00"
"642.7692307692307","2024-02-26 04:13:00+00"
"649.4615384615385","2024-02-26 04:14:00+00"
"652.7777777777778","2024-02-26 04:15:00+00"
"659.7307692307693","2024-02-26 04:16:00+00"
"660.9615384615385","2024-02-26 04:17:00+00"
"619.6538461538462","2024-02-26 04:18:00+00"
"625.6923076923077","2024-02-26 04:19:00+00"
"629.8461538461538","2024-02-26 04:20:00+00"
"630","2024-02-26 04:21:00+00"
"629.04","2024-02-26 04:22:00+00"
"631.7692307692307","2024-02-26 04:23:00+00"
"638.4615384615385","2024-02-26 04:24:00+00"
"639","2024-02-26 04:25:00+00"
"641.7692307692307","2024-02-26 04:26:00+00"
"654","2024-02-26 04:27:00+00"
"643","2024-02-26 04:28:00+00"
"633.6666666666666","2024-02-26 04:29:00+00"
"647.4230769230769","2024-02-26 04:30:00+00"
"631.6538461538462","2024-02-26 04:31:00+00"
"647.6153846153846","2024-02-26 04:32:00+00"
"652.6923076923077","2024-02-26 04:33:00+00"
"645.6153846153846","2024-02-26 04:34:00+00"
"638.5384615384615","2024-02-26 04:35:00+00"
"645.3846153846154","2024-02-26 04:36:00+00"
"641.3846153846154","2024-02-26 04:37:00+00"
"659.4615384615385","2024-02-26 04:38:00+00"
"661","2024-02-26 04:39:00+00"
"682.2962962962963","2024-02-26 04:40:00+00"
"686.8846153846154","2024-02-26 04:41:00+00"
"682.2","2024-02-26 04:42:00+00"
"693.0769230769231","2024-02-26 04:43:00+00"
"692.1538461538462","2024-02-26 04:44:00+00"
"699.3846153846154","2024-02-26 04:45:00+00"
"676.9230769230769","2024-02-26 04:46:00+00"
"685.1538461538462","2024-02-26 04:47:00+00"
"701.6923076923077","2024-02-26 04:48:00+00"
"679.9230769230769","2024-02-26 04:49:00+00"
"690","2024-02-26 04:50:00+00"
"686.3846153846154","2024-02-26 04:51:00+00"
"686.925925925926","2024-02-26 04:52:00+00"
"700.4615384615385","2024-02-26 04:53:00+00"
"694.2692307692307","2024-02-26 04:54:00+00"
"693.0384615384615","2024-02-26 04:55:00+00"
"689.1538461538462","2024-02-26 04:56:00+00"
"689.9615384615385","2024-02-26 04:57:00+00"
"688.0769230769231","2024-02-26 04:58:00+00"
"736.0769230769231","2024-02-26 04:59:00+00"
"734.1538461538462","2024-02-26 05:00:00+00"
"734","2024-02-26 05:01:00+00"
"734.9615384615385","2024-02-26 05:02:00+00"
"719.6153846153846","2024-02-26 05:03:00+00"
"741.1153846153846","2024-02-26 05:04:00+00"
"731.4230769230769","2024-02-26 05:05:00+00"
"744.4615384615385","2024-02-26 05:06:00+00"
"744.0384615384615","2024-02-26 05:07:00+00"
"712.2692307692307","2024-02-26 05:08:00+00"
"731.16","2024-02-26 05:09:00+00"
"732","2024-02-26 05:10:00+00"
"722.7692307692307","2024-02-26 05:11:00+00"
"744.2222222222222","2024-02-26 05:12:00+00"
"746","2024-02-26 05:13:00+00"
"750.8076923076923","2024-02-26 05:14:00+00"
"749.0769230769231","2024-02-26 05:15:00+00"
"766.5384615384615","2024-02-26 05:16:00+00"
"758.7692307692307","2024-02-26 05:17:00+00"
"753.1923076923077","2024-02-26 05:18:00+00"
"759.4615384615385","2024-02-26 05:19:00+00"
"756.1538461538462","2024-02-26 05:20:00+00"
"762.7307692307693","2024-02-26 05:21:00+00"
"776.8461538461538","2024-02-26 05:22:00+00"
"751.2307692307693","2024-02-26 05:23:00+00"
"748.0384615384615","2024-02-26 05:24:00+00"
"749.9230769230769","2024-02-26 05:25:00+00"
"749.0769230769231","2024-02-26 05:26:00+00"
"745.3076923076923","2024-02-26 05:27:00+00"
"745.92","2024-02-26 05:28:00+00"
"705.7391304347826","2024-02-26 05:29:00+00"
"175.375","2024-02-26 05:30:00+00"
"719.5384615384615","2024-02-26 05:31:00+00"
"763.08","2024-02-26 05:32:00+00"
"753.8461538461538","2024-02-26 05:33:00+00"
"747.4615384615385","2024-02-26 05:34:00+00"
"741.4615384615385","2024-02-26 05:35:00+00"
"736.1923076923077","2024-02-26 05:36:00+00"
"753.5384615384615","2024-02-26 05:37:00+00"
"749.4615384615385","2024-02-26 05:38:00+00"
"758.2307692307693","2024-02-26 05:39:00+00"
"755.3076923076923","2024-02-26 05:40:00+00"
"746.3461538461538","2024-02-26 05:41:00+00"
"752.72","2024-02-26 05:42:00+00"
"753.9230769230769","2024-02-26 05:43:00+00"
"763.2307692307693","2024-02-26 05:44:00+00"
"763.0769230769231","2024-02-26 05:45:00+00"
"729.3461538461538","2024-02-26 05:46:00+00"
"745.28","2024-02-26 05:47:00+00"
"743.2307692307693","2024-02-26 05:48:00+00"
"765.1538461538462","2024-02-26 05:49:00+00"
"771.6153846153846","2024-02-26 05:50:00+00"
"766.4615384615385","2024-02-26 05:51:00+00"
"775.2307692307693","2024-02-26 05:52:00+00"
"766.7692307692307","2024-02-26 05:53:00+00"
"765.0769230769231","2024-02-26 05:54:00+00"
"757.6153846153846","2024-02-26 05:55:00+00"
"741.2592592592592","2024-02-26 05:56:00+00"
"741.9230769230769","2024-02-26 05:57:00+00"
"750.3076923076923","2024-02-26 05:58:00+00"
"738.0370370370371","2024-02-26 05:59:00+00"
"742.7692307692307","2024-02-26 06:00:00+00"
"715.3076923076923","2024-02-26 06:01:00+00"
